"","business_id","name","neighborhood","address","postal_code","latitude","longitude","stars","review_count","open_2017","categories","open_2019","august_2017_median"
"15","TiGaN6511lg_SgO2U75_FA","""Subway""","Downtown","""755 S Grand Central Pkwy, Ste 1480""","89106",36.1643156,-115.1574463,2.5,7,1,"Sandwiches;Fast Food;Restaurants",1,1100
"16","HuHWkuqcMZ9CAwa03VX6Ww","""Chef On The Road""","Southeast","""7435 S Eastern Ave, Ste 109""","89123",36.055832,-115.120023,4.5,22,1,"Specialty Food;Personal Chefs;Caterers;Event Planning & Services;Food;Food Delivery Services",1,1395
"17","rS3KdecMS-EF4H3VtmkxBw","""Angelina's Pizzeria - Charleston""","Sunrise","""5821 E Charleston Blvd, Ste 217""","89142",36.1580822694,-115.047082886,2.5,118,1,"Restaurants;Pizza;Italian",1,1095
"18","iNaF4jp5PdMFSTLaulidcQ","""Terrible Herbst""","Northwest","""3320 Novat St""","89129",36.2204699,-115.3292958,3,22,1,"Convenience Stores;Gas Stations;Automotive;Food;Car Wash",1,1300
"19","Yu_WYzA4zIlCxAWqpDJchw","""Yogurtland""","Northwest","""5635 Centennial Center Blvd, Ste 120""","89149",36.2636485832,-115.257175396,4,86,1,"Ice Cream & Frozen Yogurt;Food",1,1350
"20","hDyc9DdjGldhxis5E1rd3w","""POKE POKU  Hawaiian Poke bar""","Southwest","""7460 S Rainbow Blvd, Ste 105""","89139",36.0531631747,-115.241380708,4.5,237,1,"Poke;Hawaiian;Food;Restaurants;Salad",1,1450
"21","lokPfoken16iTeAJ2PAwmQ","""Feast Buffet""","Northwest","""4949 N Rancho Dr""","89130",36.2498922,-115.2441383,2.5,140,1,"Restaurants;Food;Buffets",1,1330
"22","SLVjLgWfUqgaXtmc0wmLiw","""PT's""","Eastside","""2300 E Desert Inn Rd, Ste 8""","89169",36.1302215383,-115.119841951,3,12,1,"Nightlife;American (New);Sports Bars;Restaurants;Bars;Pubs",1,1375
"23","xlJqe1gSZz9C2-87mRA8TA","""McDonald's""","Chinatown","""3625 S Rainbow Blvd""","89103",36.123362538,-115.246310149,2,3,1,"Fast Food;Burgers;Restaurants",1,1225
"24","CauQnqZ5eowyrr7oWF_p3Q","""John Mull's Meats & Road Kill Grill""","Northwest","""3730 Thom Blvd""","89130",36.22723,-115.2114516,4.5,980,1,"Butcher;Meat Shops;Specialty Food;Food;Restaurants;Caterers;Barbeque;Event Planning & Services",1,1330
"25","h-zsZBu2t3FfQaM9r-13kw","""Elements At Aria""","The Strip","""3730 Las Vegas Blvd""","89115",36.1072424525,-115.177566763,3.5,20,1,"Women's Clothing;Food;Shopping;Men's Clothing;Convenience Stores;Fashion",0,1025
"26","anrLWKAKm3hFLcJpbhEDUg","""IHOP""","Summerlin","""9651 Trailwood Dr""","89134",36.1910696,-115.3065521,2.5,58,1,"Restaurants;American (New);Coffee & Tea;Breakfast & Brunch;American (Traditional);Food",1,1550
"27","BUoV8s0j22KD_PzLm8BlkA","""Salcianu Bistro""","Eastside","""2110 E Flamingo Rd""","89119",36.115653,-115.123149,4.5,3,1,"American (Traditional);Restaurants",1,855
"28","eTKUay1ISDOnGRSYC_QSHg","""Las Vegas Farmers Market""","Centennial","""9200 Tule Springs Rd""","89131",36.3230742797,-115.269716829,3.5,8,1,"Farmers Market;Food",1,1450
"29","ZG8PZgaMKhdJUpNxkc9Diw","""595 Craft And Kitchen""","Spring Valley","""4950 S Rainbow Blvd, Ste 100""","89118",36.0987812631,-115.242504951,4.5,182,1,"Asian Fusion;Nightlife;Restaurants;Beer Bar;Bars;Gastropubs;Cocktail Bars",1,1100
"30","IOEGLxXwCNiq4P-U359D7Q","""Those Guys Pies""","The Lakes","""2916 Lake E Dr""","89117",36.1385152,-115.2843553,4,428,1,"Sandwiches;Pizza;Restaurants;Cheesesteaks;Chicken Wings",1,1400
"31","miUYb0E10sNtXe-qXiYjbw","""Raising Cane's""","Centennial","""6051 N Decatur Blvd""","89130",36.269717,-115.207249,4,34,1,"American (Traditional);Chicken Wings;Chicken Shop;Fast Food;Restaurants",1,1330
"32","3fT1kcQ-MVEImGHa3hll5w","""Earl of Sandwich""","South Summerlin","""2010 Festival Plaza Dr, Ste 180""","89135",36.1492187463,-115.333117799,4,109,1,"Restaurants;Event Planning & Services;Sandwiches;Caterers",1,1872.5
"33","mlkVAm2DkGnKnNVR1AnQLA","""7-Eleven""","Southeast","""425 E Windmill Ln""","89123",36.0418945374,-115.153670311,4,14,1,"Convenience Stores;Automotive;Food;Gas Stations",1,1395
"34","Ch3HkwQYv1YKw_FO06vBWA","""P.F. Chang's""","Eastside","""4165 S Paradise Rd""","89169",36.113548,-115.1538906,3.5,230,1,"Chinese;Gluten-Free;Asian Fusion;Sushi Bars;Restaurants",0,1375
"35","YTCCJ3ShO-zg0dlx1nk6dw","""Morimoto""","The Strip","""3799 Las Vegas Blvd S""","89119",36.102697,-115.169058,4.5,353,1,"Sushi Bars;Bars;American (New);Japanese;Nightlife;Restaurants",1,855
"36","-46pFijv3f2jZH-_Ze6CQA","""Vegas Uncork'd: The Grand Tasting""","The Strip","""Caesars Palace""","89108",36.1154492319,-115.177751196,4,20,1,"Food;Wineries;Arts & Entertainment;Local Flavor",1,1095
"37","KHROx3AxX8btg70JDPbIqg","""PT's""","Spring Valley","""5630 S Hualapai Way""","89148",36.0863497,-115.3148109,3.5,48,1,"Restaurants;American (Traditional);Nightlife;Dive Bars;American (New);Pubs;Sports Bars;Bars",1,1475
"38","OyTSs71uXNDeC14zsPA5jw","""The Lab Real Hawaiian Shave ice""","Westside","""4000 Meadows Ln, Ste 5150""","89107",36.1724799,-115.1939491,4.5,58,1,"Hawaiian;Desserts;Food;Food Court;Restaurants;Shaved Ice;Ice Cream & Frozen Yogurt",0,1100
"39","3rj1qpgFvkRWtAka17mhEQ","""Mimi's Cafe""","Centennial","""6760 N Durango Dr""","89149",36.2828691328,-115.287154801,3,209,1,"French;Restaurants;American (Traditional);Breakfast & Brunch;Cafes",1,1350
"40","19S0gFtg5GTX6CkiApJiAQ","""Frijoles & Frescas Grilled Tacos""","Westside","""7000 W Charleston Blvd""","89117",36.1594235,-115.2515385,4,419,1,"Caterers;Event Planning & Services;Mexican;Restaurants",1,1400
"41","pt-lpbRPiOBQlk_IWIn6iQ","""Nestle Toll House Cafe by Chip""","Southeast","""6629 Las Vegas Blvd S""","89119",36.068079907,-115.176754953,3.5,13,1,"Cafes;Food;Bakeries;Coffee & Tea;Restaurants;Desserts",1,855
"42","1ZhZUzFbbt1gGXDEW3JaBw","""Griff's""","Chinatown","""3650 S Decatur Blvd""","89103",36.1235575,-115.2075378,4.5,32,1,"Nightlife;Sports Bars;American (Traditional);Restaurants;Bars;Pool Halls",1,1225
"43","KSkjE3krqsovBs7iC4x7ng","""Denny's""","Eastside","""2380 E Tropicana Ave""","89119",36.1004188538,-115.11938484,3,59,1,"Breakfast & Brunch;Diners;American (Traditional);Restaurants",1,855
"44","8IY7Ke86FdTCAgidNTk8eA","""Apache Joes Bar & Grill""","Southeast","""5040 Broadbent Blvd""","89122",36.097435,-115.029413,3.5,19,1,"Beer;Wine & Spirits;Food;Bars;Pool Halls;Nightlife",1,1195
"45","UNaXX99KnH69CBnUt6ZtAQ","""Subway""","Southwest","""4262 Blue Diamond Rd""","89139",36.038049998,-115.196736781,3,17,1,"Event Planning & Services;Fast Food;Sandwiches;Restaurants;Caterers",1,1450
"46","oDQG-l5jts3-M2r9xKquyA","""Dairy Queen""","Centennial","""7785 N Durango Dr, Ste 100""","89131",36.3027192,-115.2822117,2.5,48,1,"Ice Cream & Frozen Yogurt;Fast Food;Food;Juice Bars & Smoothies;Restaurants",1,1450
"47","7sb2FYLS2sejZKxRYF9mtg","""Sakana""","Eastside","""3949 S Maryland Pkwy""","89119",36.1171507743,-115.138436948,4,1116,1,"Sushi Bars;Japanese;Buffets;Restaurants",1,855
"48","PrFfdw7WuGAnrkyAIzX65g","""Subway""","Southwest","""10550 S Highlands Pkwy, Ste 100""","89141",35.9974897,-115.2056326,3,38,1,"Fast Food;Soup;Restaurants;Sandwiches",1,1495
"49","vFfU79z5a5jQaQA_ka2ftA","""Distill - A Local Bar""","Centennial","""6430 N Durango Dr, Ste 110""","89149",36.2777832,-115.2863335,4,153,1,"American (New);Nightlife;Cocktail Bars;Desserts;Bars;Food;Restaurants;Breakfast & Brunch",1,1350
"50","9xtiK1Uxc2Q76dwm6ffpmg","""Cafe Gelato""","Eastside","""3480 S Maryland Pkwy, Ste 103, The Boulevard Mall""","89169",36.1258600424,-115.135261895,3.5,18,1,"Gelato;Food;Desserts;Coffee & Tea",1,1375
"51","uqo0qY32KN0wyzsB30hB5A","""Denny's""","Southeast","""7200 S Las Vegas Blvd""","89119",36.0591233237,-115.171866417,3,94,1,"American (Traditional);Food;Breakfast & Brunch;Diners;Restaurants",1,855
"52","YrHVGQ8_Dcs5xCe78CvGmA","""McDonald's""","Spring Valley","""7200 Arroyo Crossing Pkwy""","89113",36.0649678,-115.2488196,3,16,1,"Fast Food;Burgers;Restaurants",1,1250
"53","011ayCokCnktQPSx-uL_SA","""McDonald's""","Westside","""4300 Meadows Ln""","89107",36.1722572,-115.1963246,2,4,1,"Fast Food;Restaurants;Burgers",1,1100
"54","0FbFqMBLRGRRdZlGJeXjug","""Purple Penguin Snowcone Shack""","Southwest","""10490 S Decatur Blvd""","89141",35.9992962,-115.2070064,4.5,26,1,"Desserts;Food;Shaved Ice;Food Trucks",1,1495
"55","096iGHoQ-UImxUExuyqlZA","""House of Aloha""","Northwest","""4588 N Rancho Dr""","89130",36.243284399,-115.23521817,5,13,1,"Hawaiian;Restaurants",0,1330
"56","MXC9pwIxovWUc9yu1F8OxA","""Sushi Twister""","Eastside","""5566 Boulder Hwy""","89122",36.100622,-115.052917,4,457,1,"Sushi Bars;Japanese;Restaurants",1,1195
"57","PnSOaN7kg6S9fFHX9RCtMA","""Milano's Pizza""","Chinatown","""3650 S Decatur Blvd, Ste 26""","89103",36.123621,-115.2074151,2.5,6,1,"Restaurants;Pizza",1,1225
"58","cFmranpzNq60YuAJDwCWVQ","""Domino's Pizza""","Southwest","""4860 Blue Diamond Rd, Ste 160""","89139",36.0340897,-115.2074639,2.5,66,1,"Chicken Wings;Sandwiches;Food Delivery Services;Food;Restaurants;Pizza",1,1450
"59","LvNQkpggm72kJUTzO0juWQ","""The Protein Source""","Spring Valley","""7060 S Durango Dr, Ste 115""","89113",36.0600377576,-115.278234801,4,113,1,"Vegan;American (New);Breakfast & Brunch;Restaurants",1,1250
"60","w7r_pDUR56k0raVroQhhww","""Steiner's A Nevada Style Pub""","Southeast","""8168 Las Vegas Blvd S""","89123",36.0407804215,-115.171651706,4,306,1,"American (Traditional);Pubs;Restaurants;Nightlife;Bars",1,1395
"61","IhYo9Szx_gPDfNOcz5-8DQ","""Shiatsu'ssage 365 Sports Massage""","Westside","""3100 S Durango Dr, Ste 102, Baroque Beauty Center Salon""","89117",36.1335222556,-115.278545581,4.5,22,1,"Massage Therapy;Health & Medical;Restaurants;Home Services;Acupuncture;Beauty & Spas;Physical Therapy;Rehabilitation Center;Plumbing;Sushi Bars;Occupational Therapy;Massage;Reflexology",1,1400
"62","ZriDpPXjStMI-uBUkovVUQ","""7-Eleven""","Southeast","""6515 S Eastern Ave""","89119",36.0712047399,-115.119295791,4.5,3,1,"Convenience Stores;Food",1,855
"63","cFmranpzNq60YuAJDwCWVQ","""Domino's Pizza""","Southwest","""4860 Blue Diamond Rd, Ste 160""","89139",36.0340897,-115.2074639,2.5,66,1,"Chicken Wings;Sandwiches;Food Delivery Services;Food;Restaurants;Pizza",1,1450
"64","O3OH5IEFMPtz7mPKakPZ3Q","""Japaneiro""","Southwest","""7315 W Warm Springs Rd, Ste 170""","89113",36.055035,-115.250942,4.5,353,1,"Restaurants;Japanese;Asian Fusion;French;Seafood;Tapas Bars",1,1250
"65","k5rV_nKkYQHX0ebB3qV2kQ","""No. 1 Boba Tea""","Spring Valley","""9340 W Flamingo Rd, Ste 116""","89147",36.1160268,-115.2944204,4.5,116,1,"Coffee & Tea;Food;Juice Bars & Smoothies",1,1300
"66","CeDbVP1lR4oZdtNe2NP_jQ","""Happytizers & BBQ""","Downtown","""1013 Ironwood Dr""","89108",36.1719093323,-115.139968872,5,5,1,"Food Trucks;Food",1,1095
"67","E9lp-WOCflgY9wrGf0aMGg","""Cukis""","Southwest","""Blue Diamond Rd""","89141",36.020468,-115.297893,5,10,1,"Food;Mexican;Food Trucks;Restaurants",1,1495
"68","Q5olb1x6FGk2oLAlc9p5Lg","""Bonefish Grill""","Southeast","""6527 S Las Vegas Blvd""","89119",36.0700432228,-115.174675467,3.5,470,1,"Bars;Restaurants;Cocktail Bars;American (New);Nightlife;Seafood",1,855
"69","avBS62WEvwWyoDWBXAlxmg","""Subway""","Southeast","""3395 E Tropicana Ave, Ste 11045""","89121",36.0996825,-115.101458,4.5,11,1,"Food;Restaurants;Sandwiches;Fast Food",1,1100
"70","k5rV_nKkYQHX0ebB3qV2kQ","""No. 1 Boba Tea""","Spring Valley","""9340 W Flamingo Rd, Ste 116""","89147",36.1160268,-115.2944204,4.5,116,1,"Coffee & Tea;Food;Juice Bars & Smoothies",1,1300
"71","ZZbaD-DKkILA_FvliElciw","""Chuck E. Cheese""","Sunrise","""5141-5167 E Stewart Ave""","89110",36.1665863,-115.0600645,2,7,1,"Pizza;Restaurants",1,1000
"72","R2MoUfOh1Mf86QcOFW-Iug","""Uncle Rayski's Magic Car Wash""","Centennial","""6775 N Durango Dr""","89149",36.2841714,-115.2885712,3,6,1,"Car Wash;Gas Stations;Automotive;Food;Convenience Stores",1,1350
"73","qIRqFlmvHDRe7kWBAsuVnQ","""YuXiang Korean Chinese Cuisine""","Southwest","""7729 South Rainbow Blvd, Ste 3""","89139",36.0477186986,-115.244194801,4,104,1,"Restaurants;Korean;Noodles;Chinese;Asian Fusion",1,1450
"74","B_mwoIYQR2Q4IpL_H2ifJg","""Terrible Herbst""","Southeast","""8132 S Las Vegas Blvd""","89123",36.0415864115,-115.170514514,2,6,1,"Automotive;Convenience Stores;Gas Stations;Food",1,1395
"75","5FiuxRWs-indyk2Y9imkSg","""Chopstix""","Southeast","""2381 E Windmill Ln""","89123",36.041101,-115.12046,3.5,94,1,"Chinese;Restaurants",1,1395
"76","EgGdnaotJpPvxCFyZPJeUw","""Pizza Hut""","Northwest","""4945 W. Craig Road""","89130",36.238059,-115.210341,2,13,1,"Restaurants;Pizza",1,1330
"77","WXSsJIO_uGGSxS9qC8x1gQ","""The Protein Source""","Spring Valley","""4220 S Grand Canyon Dr, Ste 8""","89147",36.1131435,-115.3060614,4,249,1,"American (New);Vegetarian;Food;Juice Bars & Smoothies;Restaurants;Fast Food",1,1300
"78","xw6G0T2VQZAtta6RcZoAOQ","""Cafe Rio""","Westside","""9002 W Sahara Ave""","89117",36.1446524,-115.294935,2.5,281,1,"Restaurants;Mexican",1,1400
"79","EiO5lrozazxIaqOnUvzCag","""Domino's Pizza""","Eastside","""4150 Boulder Hwy""","89121",36.1287148858,-115.093188715,2,27,1,"Chicken Wings;Pizza;Restaurants;Sandwiches",1,1100
"80","qL9CBB9lwY0ftdUcqVMUgw","""Salsa Loca Mexican Grill""","Eastside","""4130 S Sandhill Rd, Ste A-3""","89121",36.114083,-115.09092,4.5,72,1,"Mexican;Restaurants",1,1100
"81","0EpnzIpeFvhISkxMTIv9WA","""Paradise Place Jamaican Cuisine""","Westside","""7365 W Sahara Ave""","89117",36.1433067322,-115.253547668,4,84,1,"Food;Restaurants;Seafood;Caribbean",1,1400
"82","6nPyQJp7xmc1cvYaolwn8Q","""Subway""","Spring Valley","""9360 W Flamingo Rd, Ste 103""","89147",36.1153804549,-115.296537338,1.5,8,1,"Fast Food;Sandwiches;Restaurants",1,1300
"83","Qus1EKJhd0Mi-BnnEeuv5Q","""Starbucks""","Sunrise","""5881 E Charleston Blvd""","89142",36.158184,-115.045058,1.5,14,1,"Food;Coffee & Tea",1,1095
"84","2mW2zWzctk8h5Q3PddzFKA","""Speedee Mart""","Eastside","""3670 Paradise Rd""","89169",36.1234219,-115.1546007,4,7,1,"Food;Convenience Stores",1,1375
"85","ytYtMuk0URV6tk9m0zhDoA","""Little Caesars Pizza""","Sunrise","""1995 N Nellis Blvd""","89115",36.1957909,-115.0628016,2.5,10,1,"Restaurants;Pizza",1,1025
"86","ZZbaD-DKkILA_FvliElciw","""Chuck E. Cheese""","Sunrise","""5141-5167 E Stewart Ave""","89110",36.1665863,-115.0600645,2,7,1,"Pizza;Restaurants",1,1000
"87","zhB2gbdNbaFwo2nWEArtLA","""Taco Bell""","Southwest","""8150 Blue Diamond Rd""","89178",36.0207419692,-115.269052727,3,28,1,"Fast Food;Mexican;Tex-Mex;Restaurants",1,1450
"88","4m4nkzcZaIFYgL_5HHYfXg","""ARCO ampm""","Southwest","""9155 S Rainbow Blvd""","89139",36.0228571669,-115.243972767,2,15,1,"Automotive;Food;Gas Stations;Convenience Stores",1,1450
"89","iUFwE4oFs_JRVdqA3G7ICg","""Grand China Fine Chinese Cuisine""","Northwest","""7045 W Ann Rd, Ste 110""","89130",36.2618942,-115.2476783,3,12,1,"Chinese;Restaurants",1,1330
"90","7yYexN1Q5ShE_z1MH2TDTw","""Sammy's LA Pastrami & Burgers""","Eastside","""2191 E Tropicana Ave""","89119",36.1000026,-115.1222548,3,407,1,"Restaurants;Burgers;Fast Food;Sandwiches",1,855
"91","-heiUEHVRPHo5xaAE8vwTg","""cakelava""","Spring Valley","""4555 S Fort Apache Rd, Ste 122""","89147",36.1065041,-115.2979412,5,18,1,"Food;Custom Cakes;Bakeries",1,1300
"92","mvLdgkwBzqllHWHwS-ZZgQ","""Elia""","Spring Valley","""4226 S Durango Dr""","89147",36.1128803,-115.2786224,4.5,63,1,"Mediterranean;Restaurants;Greek",1,1300
"93","nGjqCFbLPeBJe55Mx-nIEw","""Tacos Los Toritos""","Sunrise","""861 N Nellis Blvd""","89110",36.1798261,-115.0627135,4.5,39,1,"Mexican;Restaurants",1,1000
"94","cGHdjkXa2n9B2apkicdCXQ","""The Coffee Bean & Tea Leaf""","Summerlin","""10834 W Charleston Blvd, Ste 200""","89135",36.1611321711,-115.331700319,4,94,1,"Coffee & Tea;Food",1,1872.5
"95","XbHGNouUFUJgIcN6EOb5zQ","""Fiesta Mexicana Las Vegas""","Chinatown","""3553 S Rainbow Blvd""","89103",36.1244409,-115.243702,4,73,1,"Mexican;Nightlife;Restaurants;Cocktail Bars;Bars",1,1225
"96","-PGsEXB6DFTVKa1eDOlzWA","""Black Bear Diner""","Westside","""8565 W Sahara Ave""","89117",36.1426631,-115.2782845,3.5,155,1,"Breakfast & Brunch;American (Traditional);Restaurants;Diners",1,1400
"97","UAMTM6LMA2on079oBMFBPQ","""Lazy Joe's Fish & Chips""","Southwest","""7835 S Rainbow Blvd, Ste 22""","89139",36.0458007,-115.2440943,3.5,288,1,"Mediterranean;Gluten-Free;Restaurants;Seafood;Fish & Chips",1,1450
"98","DzKl51tivGJMLiNsQqf38w","""Island Sushi & Grill""","Southeast","""9400 S Eastern Ave, 103""","89123",36.0182263,-115.1179256,4,887,1,"Breakfast & Brunch;Restaurants;Hawaiian;Poke;Food;Sushi Bars;Japanese",1,1395
"99","iBlQvqiy5Rg2h-y9TS1yOA","""Casa Del Matador""","South Summerlin","""1770 Festival Plaza Dr, Ste 190""","89135",36.1522311879,-115.332896099,3.5,229,1,"Restaurants;Tex-Mex;Mexican",1,1872.5
"100","-EohS3nXZGl6odE9Lx5BSw","""Panda Express""","Eastside","""5516 Boulder Hwy""","89122",36.1008337598,-115.054328806,2,8,1,"Restaurants;Chinese;Fast Food",1,1195
"101","ZOmf-3NN4Z59b2Fw6VAM7g","""Bite Breakfast & Lunch""","Spring Valley","""4165 S Grand Canyon Dr""","89147",36.11391655,-115.308625493,4.5,663,1,"American (Traditional);Breakfast & Brunch;Restaurants;Burgers",0,1300
"102","7KkgMcbVaetryW1wwpzvvA","""Cafe Rio""","Northwest","""5765 Centennial Center Blvd""","89149",36.26483,-115.257743,3.5,153,1,"Restaurants;Mexican",1,1350
"103","GcqBRZ3_PcSelMCUOeuxdQ","""Taco Bell""","Centennial","""6520 N Buffalo""","89131",36.280054736,-115.265649105,3,24,1,"Tex-Mex;Fast Food;Restaurants;Mexican",1,1450
"104","iu7lyDh7zqF-jDLyKuMbrQ","""KFC""","Spring Valley","""4855 South Fort Apache Road""","89147",36.1009,-115.298,1.5,38,1,"Chicken Wings;Fast Food;Restaurants",1,1300
"105","nGjqCFbLPeBJe55Mx-nIEw","""Tacos Los Toritos""","Sunrise","""861 N Nellis Blvd""","89110",36.1798261,-115.0627135,4.5,39,1,"Mexican;Restaurants",1,1000
"106","0InA3Ffj8MxyQV9hgsyYcQ","""Novecento Pizzeria""","Northwest","""5705 Centennial Center Blvd, Ste 170""","89149",36.264773,-115.257968,4,351,1,"Pizza;Food;Salad;Italian;Restaurants;Specialty Food",1,1350
"107","Yu_WYzA4zIlCxAWqpDJchw","""Yogurtland""","Northwest","""5635 Centennial Center Blvd, Ste 120""","89149",36.2636485832,-115.257175396,4,86,1,"Ice Cream & Frozen Yogurt;Food",1,1350
"108","zbVJRIXEU0LVGWpU1Wb--A","""PT's Gold""","Centennial","""7550 Oso Blanca Rd""","89149",36.2954077,-115.2893018,3.5,35,1,"American (Traditional);Pubs;Bars;Breakfast & Brunch;Restaurants;Nightlife",1,1350
"109","JAHvhS-EDRxtoArvrpA5JQ","""Five Star Tavern""","Summerlin","""9201 Del Webb Blvd""","89134",36.2107867,-115.2956432,3,12,1,"Bars;Food;Restaurants;Casinos;American (Traditional);Beer;Wine & Spirits;Arts & Entertainment;Pubs;Nightlife",0,1550
"110","D2t3yDnG-HI17YOsiiWIuw","""Dairy Queen""","Southeast","""560 E Windmill Ln""","89123",36.0427280868,-115.150893343,3,7,1,"Food;Fast Food;Ice Cream & Frozen Yogurt;Restaurants",1,1395
"111","_sh6mIBWZis66mAjkjN8Qg","""Rachel's Kitchen""","Summerlin","""9691 Trailwood Dr""","89134",36.1909406,-115.3072017,3.5,227,1,"Breakfast & Brunch;American (New);American (Traditional);Sandwiches;Restaurants;Juice Bars & Smoothies;Food",1,1550
"112","lLXfH0cizwDN3kNVnoTOEg","""Little Pampanga Filipino Cuisine""","Southeast","""6325 E Russell Rd""","89122",36.0833637944,-115.034034066,4,15,1,"Filipino;Restaurants",1,1195
"113","4GnBMG5pZSJsBn6hbUL_7w","""Las Vegas Donut House""","Eastside","""4080 Paradise Rd, Ste 3""","89169",36.115166,-115.153674,4,51,1,"Donuts;Food",1,1375
"114","Fv9skIAikwPKkh7sHpHVug","""Water R Us""","Spring Valley","""3655 S Durango Dr, Ste 20""","89147",36.1238755,-115.279439,5,11,1,"Home Services;Water Purification Services;Home & Garden;Shopping;Local Services;Water Stores;Couriers & Delivery Services;Convenience Stores;Food;Kitchen & Bath;Water Delivery;Food Delivery Services",1,1300
"115","nTc-Qj_-ABZrpM9YSpJ6jA","""Chow King""","Eastside","""3890 S Maryland Pkwy""","89119",36.1182191,-115.1357269,3,109,1,"Restaurants;Fast Food;Chinese;Cantonese;Filipino;Asian Fusion",1,855
"116","_3FxLxdg1unUQc3QqIgJuA","""T-Bones Chophouse""","South Summerlin","""11011 W Charleston Blvd""","89135",36.1551413866,-115.334601402,3.5,385,1,"Steakhouses;Restaurants",1,1872.5
"117","lG759ODx7tj6wbS7rYip1g","""Galanga Thai Eatery""","Southeast","""8174 S Las Vegas Blvd, Ste 108""","89123",36.0406419,-115.1706429,4,199,1,"Restaurants;Thai;Vegetarian",1,1395
"118","NBKa7CxfNOXlZHzI1zJ5xA","""Chevron""","University","""1196 E Tropicana Ave""","89119",36.1013771,-115.137406,2.5,10,1,"Car Wash;Gas Stations;Automotive;Food;Convenience Stores",1,855
"119","TW58a4UkMcksdfQ7znUqsA","""Doh Korean BBQ""","Southwest","""7920 S Rainbow Blvd, Ste 105""","89139",36.0447183,-115.2427053,4,308,1,"Restaurants;Barbeque;Korean",1,1450
"120","kF6HvWkfudAeE8KPvPX8dw","""Speedee Mart""","South Summerlin","""3480 S Hualapai Way""","89117",36.1265033,-115.3146265,3.5,10,1,"Food;Gas Stations;Convenience Stores;Automotive;Car Wash",1,1400
