"","business_id","name","neighborhood","address","postal_code","latitude","longitude","stars","review_count","open_2017","categories","open_2019","august_2017_median"
"30","b48IZPvY6MQO8MXK3uCNCQ","""Village Pub & Poker""","Southeast","""10420 S Bermuda Rd""","89183",36.0008248,-115.1544012,4,33,1,"Nightlife;Arts & Entertainment;Casinos;Bars;Food;Breweries;American (Traditional);Restaurants;Pubs",1,1300
"31","Njec_9rOrcVP82NeGwgzOw","""7-Eleven""","Summerlin","""1200 N Town Ctr""","89144",36.1833680538,-115.309844613,3,17,1,"Food;Convenience Stores",1,1510
"32","ZZbaD-DKkILA_FvliElciw","""Chuck E. Cheese""","Sunrise","""5141-5167 E Stewart Ave""","89110",36.1665863,-115.0600645,2,7,1,"Pizza;Restaurants",1,1000
"33","aYyj9OdH059CoEXadmldXA","""Bonsai Japanese Steak & Sushi""","Southwest","""7315 S Rainbow Blvd, Ste100""","89113",36.0556567698,-115.243262292,4,197,1,"Teppanyaki;Japanese;Steakhouses;Sushi Bars;Restaurants",1,1250
"34","AZRUB9twDxhm3JYicAw0NA","""U-Swirl Frozen Yogurt""","Sunrise","""305 N Nellis Blvd""","89110",36.1670909,-115.0627174,3,41,1,"Ice Cream & Frozen Yogurt;Food",1,1000
"35","YeYtDdGRonHddnviDc1q7g","""Teriyaki Boy Healthy Grill""","Southeast","""9055 S Eastern Ave, Ste 1-B""","89123",36.0253639,-115.1189835,3.5,213,1,"Japanese;Restaurants;Asian Fusion;Fast Food",1,1395
"36","CeDbVP1lR4oZdtNe2NP_jQ","""Happytizers & BBQ""","Downtown","""1013 Ironwood Dr""","89108",36.1719093323,-115.139968872,5,5,1,"Food Trucks;Food",1,1095
"37","tvu6MBZKZKHz17cbF1zIZA","""Pho Khong Ten""","Southwest","""7320 S Rainbow Blvd""","89139",36.0554489827,-115.241350875,4,46,1,"Vietnamese;Restaurants",0,1450
"38","07jQarxKd_8J_AJHD5YBqQ","""Muscle Maker Grill - Las Vegas""","Northwest","""5765 Centennial Center Blvd, Ste 180""","89149",36.2650228462,-115.259212892,3.5,100,1,"Food;American (New);Gluten-Free;Cafes;Restaurants;American (Traditional);Sandwiches;Salad;Juice Bars & Smoothies;Health & Medical;Weight Loss Centers",1,1350
"39","C2tt_-1YE4X2T7azXEF7IQ","""Costco Food Court""","Centennial","""6555 N Decatur Blvd""","89131",36.2785510488,-115.209889315,4.5,20,1,"Fashion;Restaurants;Department Stores;Food Court;Shopping",1,1450
"40","NaZVUOzqk5b-l0mlki-9Og","""Chun Fai Chinese Eatery""","Spring Valley","""6565 S Fort Apache Rd, Ste 175""","89148",36.0689682903,-115.298683822,3.5,180,1,"Food;Soup;Restaurants;Chinese;Thai;Bubble Tea",1,1475
"41","GMrwDXRlAZU2zj5nH6l4vQ","""Pho Thanh Huong""","Southeast","""1131 E Tropicana Ave, Ste D""","89119",36.1001831,-115.138668,4,403,1,"Restaurants;Vietnamese;American (New);Sandwiches",1,855
"42","iAuOpYDfOTuzQ6OPpEiGwA","""Memphis Championship Barbecue""","Southeast","""2250 E Warm Springs Rd""","89119",36.0577242,-115.1225863,3,340,1,"Venues & Event Spaces;Sports Bars;Nightlife;Barbeque;Event Planning & Services;Restaurants;Bars",1,855
"43","Adfso3cOhkAfv8YXC__aqg","""Madison Avenue Bar & Grille""","Eastside","""855 E Twain Ave, Ste 114""","89169",36.1216467,-115.144848,3.5,12,1,"Pizza;Restaurants;Nightlife;Bars;Burgers;Sports Bars",1,1375
"44","eRQwgSQD1KyCmJk_PAGOXQ","""Thai Cuisine""","Sunrise","""601 N Nellis Blvd""","89110",36.1739883,-115.0622629,4,160,1,"Chinese;Restaurants;Thai",1,1000
"45","hl6s4hGsJDcRhHIWrSM-UA","""Azuza Hookah Lounge & Cafe""","Eastside","""4480 Paradise Rd""","89169",36.108898,-115.151261,4.5,239,1,"Food;Mediterranean;Ethnic Food;Restaurants;Cocktail Bars;Bars;Nightlife;Hookah Bars;Specialty Food;Tea Rooms;Beer;Wine & Spirits;Cafes",1,1375
"46","2s2ww6WaulfOEI16s1uyDg","""Cafe Darak""","Spring Valley","""8665 W Flamingo Rd, Ste 105""","89147",36.1145216983,-115.281079035,4,308,1,"Food;Coffee & Tea",1,1300
"47","YLL7tZjII-lsEprbfVkMzQ","""Johnny Rockets""","The Strip","""3645 Las Vegas Blvd S""","89117",36.114019,-115.167687,3,68,1,"Restaurants;American (Traditional);Diners;Burgers;Sandwiches",1,1400
"48","NIOwzgujIXKVBEVNTQBXpg","""Jjanga Steak & Sushi""","Spring Valley","""6125 S Fort Apache Rd, Ste 200""","89148",36.0765586,-115.2986392,4.5,639,1,"Breakfast & Brunch;Restaurants;Bars;Japanese;Nightlife;Sushi Bars;Karaoke;Steakhouses;Teppanyaki",1,1475
"49","PAilv1TpsWMsLTZk5d3guw","""Capriotti's Sandwich Shop""","Spring Valley","""4835 S Fort Apache, Ste K""","89147",36.1013882,-115.2977724,3,76,1,"Delis;Sandwiches;Restaurants",1,1300
"50","mNb_kxgc922N4f64tqxxbg","""Gridiron Grill""","South Summerlin","""11011 W Charleston Blvd""","89135",36.1556999,-115.3321938,3.5,3,1,"Burgers;Sandwiches;Restaurants",1,1872.5
"51","9li2xKBUybR_7JGiCwo6Gg","""Pizza N Pizza""","Eastside","""3480 S Maryland Pkwy""","89169",36.1259335,-115.1352534,3.5,26,1,"Pizza;Restaurants",1,1375
"52","wb-OCJAuP1upOefBs7xljQ","""Santa Fe Mining Company""","Northwest","""5021 N Rainbow Blvd""","89130",36.2525984,-115.2433289,3.5,57,1,"Pubs;Bars;Nightlife;Restaurants;American (Traditional)",1,1330
"53","StNAnvyhVISULAFmO_Ke1Q","""Great Links Brewhouse & Grill""","Northwest","""6010 W Craig Rd, Ste 110""","89130",36.2397672787,-115.225935202,4,346,1,"Sandwiches;Restaurants;Hot Dogs;Diners;Burgers;American (Traditional)",1,1330
"54","iu7lyDh7zqF-jDLyKuMbrQ","""KFC""","Spring Valley","""4855 South Fort Apache Road""","89147",36.1009,-115.298,1.5,38,1,"Chicken Wings;Fast Food;Restaurants",1,1300
"55","jkCkdlxISVraP-tnTsgOvw","""Burger King""","Southeast","""3401 E Tropicana Ave""","89121",36.0995932,-115.1007315,2,6,1,"Restaurants;Fast Food",1,1100
"56","8eSmXnZG0N1GRsqiFeU9uA","""Yogurtland""","Southeast","""6587 Las Vegas Blvd""","89119",36.0675222633,-115.178290521,4,147,1,"Food;Ice Cream & Frozen Yogurt",1,855
"57","gkU9qqkTeH72ss8SzBZYAQ","""Subway""","Southeast","""470 E Windmill Ln, Ste 115""","89123",36.0425446028,-115.152928579,4.5,18,1,"Fast Food;Restaurants;Sandwiches",1,1395
"58","7gjYJ6leqm2IMJXNpKvIlw","""Capriotti's Sandwich Shop""","Southeast","""7291 S Eastern Ave""","89119",36.0574572,-115.120315,3,74,1,"Restaurants;Sandwiches",1,855
"59","gloqQrObDeVaL_o3hb35PQ","""Subway""","Northwest","""10470 W Cheyenne Ave, Ste 155""","89129",36.2198957047,-115.325560292,2,19,1,"Fast Food;Food;Sandwiches;Restaurants",1,1300
"60","XarMlmD4QuRgGdoYoKRRSQ","""Joe Philly's Pizza""","Southeast","""6400 S Eastern Ave, Ste 25""","89119",36.0731047,-115.1175712,3.5,152,1,"Restaurants;Sandwiches;Food;Pizza;American (Traditional)",1,855
"61","qSNGooHe2XPOJMZI1mu-LQ","""Subway""","Spring Valley","""7040 South Durango Dr, Ste 103""","89113",36.0601029976,-115.278773816,3.5,15,1,"American (New);Restaurants;American (Traditional);Sandwiches",1,1250
"62","qUSisWf5QNIMk8aeVhwKjA","""Cinnaholic""","Centennial","""7920 W Tropical Pkwy, Unit 110""","89149",36.2716417492,-115.267648775,4,95,1,"Desserts;Vegan;Bakeries;Food;Restaurants",1,1350
"63","pd9zEKWDp0NKSj7ebRMr4w","""Yogurtland""","Sunrise","""2272 S Nellis Blvd, Ste 4""","89142",36.1451884226,-115.063087357,4,13,1,"Local Flavor;Ice Cream & Frozen Yogurt;Desserts;Food",1,1095
"64","PnSOaN7kg6S9fFHX9RCtMA","""Milano's Pizza""","Chinatown","""3650 S Decatur Blvd, Ste 26""","89103",36.123621,-115.2074151,2.5,6,1,"Restaurants;Pizza",1,1225
"65","ZrS5rhJ4OvXQG_38wPEWlA","""Chewy Boba Company""","University","""4632 S Maryland Pkwy, Ste 19""","89119",36.1049214334,-115.136013329,4.5,163,1,"Coffee & Tea;Desserts;Bubble Tea;Food",1,855
"66","YrHVGQ8_Dcs5xCe78CvGmA","""McDonald's""","Spring Valley","""7200 Arroyo Crossing Pkwy""","89113",36.0649678,-115.2488196,3,16,1,"Fast Food;Burgers;Restaurants",1,1250
"67","FfW-oamgXcgFJn6ld1B3uA","""L & L Hawaiian Barbecue""","Sunrise","""2755 S Nellis Blvd""","89121",36.1394975394,-115.065821361,3,28,1,"Hawaiian;Restaurants",1,1100
"68","6u_6RV0qDaTQyYqZTzl3XA","""Wingstop""","Sunrise","""400 N Nellis Blvd""","89110",36.166906,-115.061712,3.5,80,1,"Fast Food;Chicken Wings;Restaurants",1,1000
"69","v1AE1LLWDOqe8ubOzqKADg","""The Original Sunrise Cafe""","Southeast","""8975 S Eastern Ave, Ste 6""","89123",36.0262328,-115.1193237,4.5,726,1,"Restaurants;Breakfast & Brunch;Food;Bagels;American (Traditional)",1,1395
"70","lLMJsTchKYF1O0fpNWpCRA","""Home Plate Grill & Bar""","Southeast","""2460 W Warm Springs Rd""","89119",36.0572932,-115.1755613,4,79,1,"Burgers;American (Traditional);Pizza;Restaurants",1,855
"71","nPBG-UbMHDMdcnW-HncZNA","""Wing King""","Spring Valley","""4235 S Fort Apache Rd, Ste 260""","89147",36.1124402912,-115.298360157,4,122,1,"Chicken Wings;Restaurants;Pizza;Burgers",1,1300
"72","-3H_6UZGWrfl8XQsm1fBmw","""AL's Donuts""","Eastside","""860 East Twain, Ste 102""","89169",36.1192552405,-115.146236233,2.5,7,1,"Ice Cream & Frozen Yogurt;Donuts;Specialty Food;Food",0,1375
"73","DBcBz2b8c4eHHxAzln3gog","""Cold Stone Creamery""","Southwest","""7435 S Durango Dr, Ste 103""","89113",36.0529956,-115.2799348,2.5,76,1,"Custom Cakes;Cupcakes;Ice Cream & Frozen Yogurt;Food",1,1250
"74","MvTGsmfJBwGDfwRE7si4Dg","""Dairy Queen""","Northwest","""4438 N Rancho Dr""","89130",36.2403313,-115.2325968,2,15,1,"Desserts;Ice Cream & Frozen Yogurt;Food",1,1330
"75","zBD6zc8YU-TA0_KJmN1tpA","""Rosati's Pizza""","South Summerlin","""3370 S Hualapai Way""","89117",36.1284285,-115.3144745,3.5,152,1,"Pizza;Italian;Salad;Restaurants",1,1400
"76","vfMV2La_c4rfq3NeT-lKFw","""Sansei Japanese Cuisine""","Westside","""4300 Meadows Ln, Ste 10, Meadows Mall""","89107",36.1725319,-115.197258,3,13,1,"Japanese;Food;Restaurants",1,1100
"77","_6UaHEnDDbUla3Pa3VVu3Q","""Asia Creamery""","Southwest","""7460 S Rainbow Blvd, Ste 110""","89139",36.0531819627,-115.241445516,4.5,60,1,"Food;Ice Cream & Frozen Yogurt;Desserts;Custom Cakes",1,1450
"78","CzuZhL2h87x5Cx04swQunA","""Sin City H2o To Go""","Northwest","""3950 N Tenaya Way, Ste 110""","89129",36.232204,-115.2509515,5,3,1,"Convenience Stores;Food;Water Delivery;Local Services",1,1300
"79","fsTyQVRjkR7tPGI_FzfCKA","""Arby's""","Centennial","""7035 N Durango Dr""","89149",36.2887247,-115.2884593,2.5,42,1,"Sandwiches;Restaurants;Fast Food;Burgers",1,1350
"80","Gmkfors9fSxUKcJKSX0BRQ","""Subway""","Southeast","""2375 E Tropicana Ave, Ste G""","89119",36.0999048,-115.1203741,4,15,1,"Sandwiches;Fast Food;Restaurants",1,855
"81","kDCyqlYcstqnoqnfBRS5Og","""Pour - Coffeehouse""","Southeast","""6811 S Eastern Ave, Unit 104-D""","89119",36.066159,-115.1189889,4.5,115,1,"Coffee & Tea;Juice Bars & Smoothies;American (Traditional);Desserts;Restaurants;Caribbean;Cafes;Vegan;Sandwiches;Food",1,855
"82","-Jo0rJr2mZxBVgaJqDs-TQ","""Chiamaka Food""","Southeast","""5006 S Maryland Pkwy, Ste 11""","89119",36.0987437,-115.1360224,3,4,1,"South African;Restaurants;African",1,855
"83","HyoPFfBHLK0lKVHWEdFpvQ","""China Kitchen LV""","Eastside","""4570 E Tropicana Ave""","89121",36.1005371,-115.0741452,4,47,1,"Restaurants;Chinese",1,1100
"84","HAjZ4ZJrJqtVVyilMYQZzQ","""Thai Place""","Eastside","""4019 S Maryland Pkwy""","89119",36.1160606,-115.1378309,3.5,58,1,"Thai;Restaurants",1,855
"85","FVospBWddyS7IpbEuFSqgQ","""LBS Patty Wagon""","South Summerlin","""11011 West Charleston Blvd""","89135",36.1564007,-115.3335552,2.5,11,1,"Food Stands;Restaurants",1,1872.5
"86","uW6UHfONAmm8QttPkbMewQ","""Island Flavor""","Southwest","""8090 S Durango Dr""","89113",36.041786,-115.278235,4.5,1142,1,"Event Planning & Services;Caterers;Hawaiian;Restaurants",1,1250
"87","UaoOIiwPF_rp2BWYD-HkPQ","""Glaze Doughnuts""","Spring Valley","""6545 S Fort Apache Rd, Ste 130""","89148",36.0699399,-115.2987347,4.5,212,1,"Bakeries;Coffee & Tea;Food;Donuts",1,1475
"88","CDfwYmSPggcqlHay1Xa-TQ","""Kerry's Sports Pub Pizza & Grill""","Northwest","""3520 N Rancho Dr""","89130",36.2234468,-115.2173307,3,7,1,"Bars;Restaurants;Nightlife;Sports Bars;Pizza",1,1330
"89","U_svUGP1XhMTC0_GTZXpGA","""Mad Hatter Cupcakes""","Spring Valley","""4195 S Grand Canyon Pkwy, Ste 105""","89147",36.1136929,-115.3075716,4,212,1,"Bakeries;Desserts;Food",1,1300
"90","7l8IkCAwZ3e2jPY2faZSgQ","""Donut Mania""","Spring Valley","""4460 S Durango Dr, Ste D""","89147",36.1084634,-115.2781946,4.5,244,1,"Food;Donuts;Bakeries",1,1300
"91","qtOr_IACwutkv0JwRhogYw","""The Backroom""","Eastside","""4100 Paradise Rd""","89169",36.1137281505,-115.15232116,4,4,1,"Steakhouses;Restaurants",1,1375
"92","PSMJesRmIDmust2MUw7aQA","""Yogurt In""","The Strip","""3950 Las Vegas Blvd S""","89119",36.0934209685,-115.1761449,2.5,89,1,"Cafes;Food;Restaurants;Desserts;Ice Cream & Frozen Yogurt",1,855
"93","ppHkkuDvvH8g1Enz6F8OJA","""Divine Eatery""","Centennial","""7181 N Hualapai Way, Ste 115""","89166",36.2914570873,-115.315807327,4,252,1,"American (New);Burgers;Restaurants;Breakfast & Brunch",1,1350
"94","VrGI7_nRjXpn0415S3coGQ","""Thai Style Noodle House""","Chinatown","""3516 Wynn Rd""","89103",36.1258871,-115.1944248,4,655,1,"Thai;Vegetarian;Noodles;Restaurants",1,1225
"95","8YjfILsV0xu84t0aTiceig","""Papa Murphy's""","South Summerlin","""10180 West Tropicana, Suite 133""","89147",36.1008343305,-115.314655436,4,46,1,"Pizza;Restaurants;Salad;Gluten-Free",1,1300
"96","UGiMMw54qYxac0eE_cBbaA","""Sammy's Beach Bar & Grill""","Southeast","""5757 Wayne Newton Blvd""","89169",36.0826883675,-115.148259147,2.5,169,1,"Bars;Mexican;Sports Bars;Restaurants;American (New);Nightlife",1,1375
"97","XqYmemYJ630xqBaOZDr1pw","""Taqueria Los Pioneros""","Eastside","""4800 S Nellis Blvd""","89121",36.1019718678,-115.063769762,4,23,1,"Restaurants;Mexican",1,1100
"98","fmVKBldrSIgFPKigYcu1Uw","""Xo Chinese Food""","Southwest","""8090 Blue Diamond Rd, Ste 160""","89178",36.0209187,-115.2673009,3.5,173,1,"Restaurants;Chinese",1,1450
"99","J2vJQeFdowxUMCkqkwITcg","""Alka Puro""","Chinatown","""3655 S Rainbow Blvd, Ste 102""","89103",36.1229363,-115.2456026,4,5,1,"Convenience Stores;Water Stores;Food;Local Flavor",1,1225
"100","k0vkHxJTOex5GRpcznaayA","""McDonald's""","Centennial","""6595 N Decatur Blvd""","89131",36.2799115,-115.2071213,2,62,1,"Restaurants;Burgers;Fast Food",1,1450
"101","RLLROsucXi6-E2k2Ty-Oag","""Papa John's Pizza""","Summerlin","""8574 W Lake Mead Blvd""","89128",36.201019,-115.280644,2,24,1,"Restaurants;Food Delivery Services;Pizza;Food",1,1100
"102","nL5OQOMpJ5gnS40n7IO4Ig","""ARCO ampm""","University","""1175 E Flamingo Rd""","89119",36.1142342,-115.138158,3,4,1,"Gas Stations;Automotive;Food;Convenience Stores",1,855
"103","vw6WWSFqJmeeQr-MUpAMUg","""Don Tortaco Mexican Grill""","Southeast","""430 E Silverado Ranch, Ste 100""","89123",36.0146944418,-115.154298041,3,75,1,"Restaurants;Mexican",1,1395
"104","EwN1LCoJXB0z_a-LxLFKyQ","""Paleteria Y Neveria Mexicana""","Sunrise","""865 N Lamb Blvd, Ste 10""","89110",36.1800644776,-115.07967289,4.5,6,1,"Ice Cream & Frozen Yogurt;Food",1,1000
"105","osngclad-cS05yDq9CXPOA","""Spicy Mama""","Spring Valley","""4250 S Rainbow Blvd, Ste 1006""","89103",36.1112236558,-115.24174263,3.5,25,1,"Restaurants;Chinese",1,1225
"106","EvxTD0ETbbFbFjUMWhHbIw","""Oh Curry""","Sunrise","""5051 Stewart Ave, Ste 101""","89110",36.1659061384,-115.06312361,4.5,252,1,"Japanese Curry;Restaurants;Japanese",1,1000
"107","9UVkAmyodpaSBm49DBKFNw","""Sweet Poké""","Northwest","""5655 Centennial Center Blvd, Ste 120""","89149",36.264618,-115.257566,4.5,276,1,"Sushi Bars;Restaurants;Food;Hawaiian;Poke;Seafood;Asian Fusion;Japanese",1,1350
"108","9MK66QkfnTp6BxZudH9wxg","""Capriotti's Sandwich Shop""","Sunrise","""325 N Nellis Blvd""","89110",36.168028,-115.062472,3.5,48,1,"Sandwiches;Restaurants;Burgers;Salad",1,1000
"109","lF4pEu4_55SSFEo6Q58ftQ","""German Bread Bakery""","Summerlin","""2237 N Rampart Blvd""","89134",36.202011,-115.282528,4.5,161,1,"Bakeries;Restaurants;German;Pretzels;Food;Desserts",1,1550
"110","rhyYT6qtMVxXcj9QKLiYpg","""T-Bird Lounge & Restaurant""","Southwest","""8780 Lindell Rd""","89139",36.0298542,-115.2164324,3.5,49,1,"Lounges;Restaurants;Bars;Burgers;Nightlife",1,1450
"111","vGAJwqvfJLoeHdaM-8eRng","""Chili's""","Centennial","""6505 N Decatur Blvd""","89131",36.2783709,-115.2069617,2.5,202,1,"Tex-Mex;American (Traditional);Restaurants;Nightlife;Bars",1,1450
"112","gDgJ5hwIHbyZuNOc5mJ2Dg","""Cake World""","Northwest","""3211 N Tenaya Way, Ste 101""","89129",36.2198353512,-115.251677893,4,39,1,"Desserts;Food;Bakeries;Cupcakes",1,1300
"113","-AD5PiuJHgdUcAK-Vxao2A","""Smashburger""","University","""4725 S Maryland Pkwy""","89119",36.1036793,-115.1377851,3.5,274,1,"Restaurants;Burgers",1,855
"114","iee5dNihmI8kwI88KIUEuA","""Trailhound Smokers BBQ""","Sunrise","""5018 E Monroe Ave""","89110",36.185532,-115.064312,5,5,1,"Event Planning & Services;Food;Specialty Food;Caterers",1,1000
"115","2mW2zWzctk8h5Q3PddzFKA","""Speedee Mart""","Eastside","""3670 Paradise Rd""","89169",36.1234219,-115.1546007,4,7,1,"Food;Convenience Stores",1,1375
"116","TZ0sFZnJi1w4CM0IcA4T6w","""Tacos Los Toritos""","Eastside","""855 E Twain Ave, Ste 127""","89169",36.1214322,-115.1445783,3.5,18,1,"Restaurants;Mexican",1,1375
"117","uu_x0WbrO1kROIes79aawQ","""Wienerschnitzel""","Northwest","""3201 North Rancho Dr""","89108",36.2173600884,-115.213061701,3,19,1,"Restaurants;Food;Hot Dogs;Ice Cream & Frozen Yogurt;Fast Food;Sandwiches",1,1095
"118","ErzHs0c5EKwLD_YM2ZjsGQ","""Panda Express""","Southeast","""6587 Las Vegas Blvd S""","89119",36.0683897289,-115.178909959,2,14,1,"Restaurants;Chinese;Fast Food",1,855
"119","IjsLANGkmAqCsF6-zgIA8w","""Best Of The Best DJ's""","Southwest","""7322 S Rainbow Blvd, Ste 117""","89139",36.0552657,-115.2418494,3,8,1,"Furniture Rental;Fashion;Fitness & Instruction;Nail Salons;Party Equipment Rentals;Arts & Entertainment;Italian;Electronics;Food Court;Bakeries;Beauty & Spas;Barbeque;Auto Repair;Shopping;Cafes;Pilates;Home & Garden;Furniture Repair;DJs;Automotive;Lighting Fixtures & Equipment;Active Life;Home Services;Restaurants;Nightlife;Event Planning & Services;Ice Delivery;Local Services;Pizza;Food;Fur Clothing;Party & Event Planning;Karaoke;Photo Booth Rentals;Music Venues;Furniture Stores",1,1450
"120","Jy6ru0Hz-9Yc5v006-YmUQ","""Fruits and Roots""","Spring Valley","""7885 W Sunset Rd, Ste 180""","89113",36.0702141,-115.2620348,4.5,235,1,"Food;Specialty Food;Organic Stores;Vegan;Restaurants;Gluten-Free;Juice Bars & Smoothies",1,1250
